# col1:tauT row1:8taufT^2/taut^2 row2:med(tauT1) row3:err row4:med(tauT2) row5:err ...
3.055555555555555802e-01 3.212699387263011630e-01 3.112767661657347418e-01 3.003256393370090649e-01 2.950790172866764038e-01 2.839929449045666132e-01 2.838150136383603694e-01 2.821225658741521869e-01 2.743442880467927836e-01 2.650457460170887458e-01 2.595373339978941374e-01 2.580452804449038240e-01 2.557332896236736985e-01 2.514832086467606587e-01 2.448633749982604968e-01 2.409086244353488837e-01
3.333333333333333148e-01 1.196419654714351566e+01 1.192919859688817397e+01 1.198812278697598011e+01 1.204928850211473801e+01 1.202750533803348887e+01 1.193844987645470646e+01 1.189384268825753388e+01 1.188014267232293975e+01 1.184169455028993312e+01 1.178139862489219425e+01 1.172294514509873053e+01 1.170792868034632761e+01 1.170244071550646403e+01 1.164330556116171955e+01 1.159965768610627102e+01
3.333333333333333148e-01 3.961371419201444866e-01 3.892388499367882559e-01 3.799354700151447162e-01 3.668192725639727314e-01 3.649701358419683572e-01 3.609631477065029515e-01 3.577934170041583428e-01 3.462322317858479437e-01 3.446045336002541148e-01 3.344174453439521244e-01 3.243694479225229799e-01 3.351119060676861494e-01 3.318559187157621437e-01 3.273194562650729722e-01 3.215539056850111876e-01
3.611111111111111049e-01 1.331212564338829729e+01 1.343075051949735510e+01 1.349156245971628820e+01 1.349209741973393584e+01 1.343381777080339212e+01 1.331417557700858545e+01 1.330210971931009745e+01 1.330421027480987561e+01 1.322459274536200269e+01 1.320798343726602297e+01 1.317699509976132788e+01 1.312566789107341236e+01 1.307439361416940571e+01 1.300347452839066520e+01 1.296278958580563767e+01
3.611111111111111049e-01 4.833203829844752164e-01 4.841296662726239930e-01 4.614091741474837249e-01 4.557396400281863436e-01 4.437848661060463940e-01 4.420456343225858120e-01 4.479920446383403032e-01 4.499559860703659098e-01 4.394025579212570420e-01 4.245025415984873263e-01 4.247499035744599638e-01 4.095486272061723554e-01 4.079391706261841222e-01 3.970761284523511847e-01 3.895560933011470439e-01
3.888888888888888951e-01 1.503977498827718762e+01 1.500146758883954412e+01 1.497240201764554435e+01 1.500266176406003460e+01 1.498213380929735017e+01 1.489287965288803406e+01 1.490074920993221319e+01 1.489512274904863176e+01 1.482804753587450719e+01 1.475810795126335506e+01 1.467373293651759347e+01 1.461247187684003279e+01 1.456385923024613582e+01 1.448623040077140445e+01 1.445048113704568138e+01
3.888888888888888951e-01 5.989517417283991563e-01 5.771700304143081439e-01 5.666923622972923624e-01 5.521133497860102324e-01 5.575052573482395246e-01 5.573814866470634399e-01 5.525074951582116256e-01 5.458454439284050608e-01 5.348303137179630795e-01 5.226759741120901026e-01 5.028216186618283956e-01 4.948626044324377915e-01 4.937375554825571555e-01 4.837990177635269617e-01 4.712266752599685304e-01
4.166666666666666852e-01 1.668135275315576393e+01 1.667353204963934843e+01 1.668752233702724652e+01 1.670777654614698093e+01 1.666784791532340293e+01 1.654804679452323768e+01 1.650340438012717215e+01 1.646443341113972991e+01 1.638943190836935315e+01 1.631072697407067551e+01 1.620694179847575356e+01 1.614308850719467969e+01 1.609398453864492140e+01 1.600733353462271680e+01 1.596825408993112738e+01
4.166666666666666852e-01 7.218214870888175483e-01 7.090442146383821864e-01 6.873950883561548153e-01 6.798390867385606384e-01 6.766530534882875259e-01 6.678537120514782544e-01 6.555849451683783968e-01 6.410040657326803171e-01 6.214206471942986809e-01 6.208864525095698639e-01 6.093724984452038029e-01 6.007823236569187486e-01 6.063895393342306761e-01 5.930776706977773927e-01 5.744847837599511564e-01
4.444444444444444198e-01 1.825371538247421555e+01 1.823161637898393650e+01 1.822058831083627695e+01 1.819470248554821268e+01 1.814131162057113045e+01 1.799870630914186620e+01 1.791024967229287768e+01 1.787016975969535082e+01 1.779830371829284275e+01 1.772120161645997882e+01 1.763006950856281208e+01 1.750232444797919129e+01 1.747524823875196276e+01 1.740114211519389187e+01 1.739813804558362875e+01
