# w/T rho/wT^3(C=1) err_low err_up rho/wT^3(C=5) err_low err_up
4.122992985456680470e-02 2.308662076086132942e+00 7.159608592955608586e-01 6.680051841253740186e-01 8.888342435450367063e-01 2.765025647524094188e-01 2.527815156182753320e-01
4.199151757908274607e-02 2.308516009641746081e+00 7.159155612599059637e-01 6.679629201911727598e-01 8.888319903159992430e-01 2.765018638077590962e-01 2.527808748073986367e-01
4.276717313888676875e-02 2.308364516690059709e+00 7.158685803591542385e-01 6.679190861116275357e-01 8.888296530881885094e-01 2.765011367323918501e-01 2.527802101075484753e-01
4.355715639109490611e-02 2.308207396384888366e+00 7.158198543070095621e-01 6.678736237724338665e-01 8.888272287306573372e-01 2.765003825523182357e-01 2.527795206282943408e-01
4.436173199283110352e-02 2.308044440503448591e+00 7.157693185295515015e-01 6.678264729248879483e-01 8.888247139957907716e-01 2.764996002572555067e-01 2.527788054460258227e-01
4.518116948989160664e-02 2.307875433179769065e+00 7.157169060825581131e-01 6.677775711087479138e-01 8.888221055149638783e-01 2.764987887992766957e-01 2.527780636027161520e-01
4.601574340704718546e-02 2.307700150628794411e+00 7.156625475659452729e-01 6.677268535724101284e-01 8.888193997940335711e-01 2.764979470914081805e-01 2.527772941046432242e-01
4.686573334001328806e-02 2.307518360860884687e+00 7.156061710352303873e-01 6.676742531902908340e-01 8.888165932086657950e-01 2.764970740061754029e-01 2.527764959210581086e-01
4.773142404911931425e-02 2.307329823386404577e+00 7.155477019099143465e-01 6.676197003773616245e-01 8.888136819994878479e-01 2.764961683740960741e-01 2.527756679828079278e-01
4.861310555470760297e-02 2.307134288910086539e+00 7.154870628787042275e-01 6.675631230007033068e-01 8.888106622670605139e-01 2.764952289821147602e-01 2.527748091809051134e-01
4.951107323429516233e-02 2.306931499014843290e+00 7.154241738014504026e-01 6.675044462880248552e-01 8.888075299666635676e-01 2.764942545719819567e-01 2.527739183650441479e-01
5.042562792152979062e-02 2.306721185834706311e+00 7.153589516077256683e-01 6.674435927330253371e-01 8.888042809028863234e-01 2.764932438385701019e-01 2.527729943420647940e-01
5.135707600697424213e-02 2.306503071716543118e+00 7.152913101919107230e-01 6.673804819975162061e-01 8.888009107240197881e-01 2.764921954281301941e-01 2.527720358743552609e-01
5.230572954075200093e-02 2.306276868870212660e+00 7.152211603047047284e-01 6.673150308101911676e-01 8.887974149162370940e-01 2.764911079364805735e-01 2.527710416781975278e-01
5.327190633708906581e-02 2.306042279006813800e+00 7.151484094409381598e-01 6.672471528619552394e-01 8.887937887975594364e-01 2.764899799071298681e-01 2.527700104220531596e-01
5.425593008078690577e-02 2.305798992964649408e+00 7.150729617235755953e-01 6.671767586977011000e-01 8.887900275115985238e-01 2.764888098293316609e-01 2.527689407247806219e-01
5.525813043566200899e-02 2.305546690322552550e+00 7.149947177838020806e-01 6.671037556044225880e-01 8.887861260210639935e-01 2.764875961360621082e-01 2.527678311537918665e-01
5.627884315498863504e-02 2.305285039000199099e+00 7.149135746370729461e-01 6.670280474955672112e-01 8.887820791010330179e-01 2.764863372019289445e-01 2.527666802231356424e-01
5.731841019398154630e-02 2.305013694845015948e+00 7.148294255550038390e-01 6.669495347915121997e-01 8.887778813319668902e-01 2.764850313409976668e-01 2.527654863915136385e-01
5.837717982435645936e-02 2.304732301205310030e+00 7.147421599329921715e-01 6.668681142960442010e-01 8.887735270924704833e-01 2.764836768045392246e-01 2.527642480602193542e-01
5.945550675100692850e-02 2.304440488489209571e+00 7.146516631534345354e-01 6.667836790687462489e-01 8.887690105517809247e-01 2.764822717786937778e-01 2.527629635710031408e-01
6.055375223083585279e-02 2.304137873709029449e+00 7.145578164444261748e-01 6.666961182931578911e-01 8.887643256619798260e-01 2.764808143820476349e-01 2.527616312038570845e-01
6.167228419378258109e-02 2.303824060010650321e+00 7.144604967338121781e-01 6.666053171406036704e-01 8.887594661499135240e-01 2.764793026631197081e-01 2.527602491747170665e-01
6.281147736608531928e-02 2.303498636187498505e+00 7.143595764984638219e-01 6.665111566295629508e-01 8.887544255088160039e-01 2.764777345977558198e-01 2.527588156330802249e-01
6.397171339582047311e-02 2.303161176178712299e+00 7.142549236086486175e-01 6.664135134804691774e-01 8.887491969896198496e-01 2.764761080864258647e-01 2.527573286595342639e-01
6.515338098076088602e-02 2.302811238551079942e+00 7.141464011673723800e-01 6.663122599658031220e-01 8.887437735919445636e-01 2.764744209514197193e-01 2.527557862631941710e-01
6.635687599859588226e-02 2.302448365964316679e+00 7.140338673445469908e-01 6.662072637553801968e-01 8.887381480547520418e-01 2.764726709339412336e-01 2.527541863790445653e-01
6.758260163955666366e-02 2.302072084619267045e+00 7.139171752058710574e-01 6.660983877566857281e-01 8.887323128466523281e-01 2.764708556910909776e-01 2.527525268651841239e-01
6.883096854149153843e-02 2.301681903688594488e+00 7.137961725362735876e-01 6.659854899501440606e-01 8.887262601558549857e-01 2.764689727927428509e-01 2.527508054999636489e-01
7.010239492743618184e-02 2.301277314729541779e+00 7.136707016578001106e-01 6.658684232192064734e-01 8.887199818797431039e-01 2.764670197182974576e-01 2.527490199790272118e-01
7.139730674572514202e-02 2.300857791078321224e+00 7.135405992418015764e-01 6.657470351751171300e-01 8.887134696140630563e-01 2.764649938533221274e-01 2.527471679122319514e-01
7.271613781269135879e-02 2.300422787225721688e+00 7.134056961152981380e-01 6.656211679762487066e-01 8.887067146417139130e-01 2.764628924860615955e-01 2.527452468204639535e-01
7.405932995800180996e-02 2.299971738173497648e+00 7.132658170613821458e-01 6.654906581418726930e-01 8.886997079211215178e-01 2.764607128038224504e-01 2.527432541323292314e-01
7.542733317267724669e-02 2.299504058771130843e+00 7.131207806135355654e-01 6.653553363602551229e-01 8.886924400741809116e-01 2.764584518892212461e-01 2.527411871807259125e-01
7.682060575984664408e-02 2.299019143032538182e+00 7.129703988437281481e-01 6.652150272909467255e-01 8.886849013737534442e-01 2.764561067162958352e-01 2.527390431992877495e-01
7.823961448828611887e-02 2.298516363432333343e+00 7.128144771441746741e-01 6.650695493611582521e-01 8.886770817307001469e-01 2.764536741464713732e-01 2.527368193186969592e-01
7.968483474879399509e-02 2.297995070181225508e+00 7.126528140026198166e-01 6.649187145561006318e-01 8.886689706804371536e-01 2.764511509243783305e-01 2.527345125628603917e-01
8.115675071345433700e-02 2.297454590480190184e+00 7.124852007710453794e-01 6.647623282031802638e-01 8.886605573689894122e-01 2.764485336735126308e-01 2.527321198449443695e-01
8.265585549784244812e-02 2.296894227753019102e+00 7.123114214276680123e-01 6.646001887499366489e-01 8.886518305385355809e-01 2.764458188917406911e-01 2.527296379632606449e-01
8.418265132622651525e-02 2.296313260856896576e+00 7.121312523321221555e-01 6.644320875356295453e-01 8.886427785124109135e-01 2.764430029466330430e-01 2.527270635970053636e-01
8.573764969982083928e-02 2.295710943270666160e+00 7.119444619737265167e-01 6.642578085563628498e-01 8.886333891795603623e-01 2.764400820706278683e-01 2.527243933018343824e-01
8.732137156814701040e-02 2.295086502260460293e+00 7.117508107127310524e-01 6.640771282236634931e-01 8.886236499784174736e-01 2.764370523560165660e-01 2.527216235052791582e-01
8.893434750356035701e-02 2.294439138022402958e+00 7.115500505144511934e-01 6.638898151164220884e-01 8.886135478801839849e-01 2.764339097497419129e-01 2.527187505019929947e-01
9.057711787900013523e-02 2.293768022802106010e+00 7.113419246762058279e-01 6.636956297261273896e-01 8.886030693714962458e-01 2.764306500480055995e-01 2.527157704488204315e-01
9.225023304902361942e-02 2.293072299990734919e+00 7.111261675469924270e-01 6.634943241953079607e-01 8.885922004364494864e-01 2.764272688906768138e-01 2.527126793596841114e-01
9.395425353418311587e-02 2.292351083197421424e+00 7.109025042398207095e-01 6.632856420491415328e-01 8.885809265379596145e-01 2.764237617554941018e-01 2.527094731002854644e-01
9.568975020880980675e-02 2.291603455297868130e+00 7.106706503366697625e-01 6.630693179201694321e-01 8.885692325984368978e-01 2.764201239520526210e-01 2.527061473826079929e-01
9.745730449226570891e-02 2.290828467459018025e+00 7.104303115860168827e-01 6.628450772660920975e-01 8.885571029797476594e-01 2.764163506155712380e-01 2.527026977592181645e-01
9.925750854372859810e-02 2.290025138139707650e+00 7.101811835929210392e-01 6.626126360806030569e-01 8.885445214624375643e-01 2.764124367004290317e-01 2.526991196173570264e-01
1.010909654605748192e-01 2.289192452067283945e+00 7.099229515016542980e-01 6.623717005972817873e-01 8.885314712241898505e-01 2.764083769734639873e-01 2.526954081728129964e-01
1.029582894804266513e-01 2.288329359190212742e+00 7.096552896708818725e-01 6.621219669865308077e-01 8.885179348174885305e-01 2.764041660070235551e-01 2.526915584635713863e-01
1.048601061869318257e-01 2.287434773606777938e+00 7.093778613414334355e-01 6.618631210455987457e-01 8.885038941464630247e-01 2.763997981717635222e-01 2.526875653432253399e-01
1.067970527193441155e-01 2.286507572470036109e+00 7.090903182967078777e-01 6.615948378817311237e-01 8.884893304428770344e-01 2.763952676291757671e-01 2.526834234741511809e-01
1.087697779859752717e-01 2.285546594869262371e+00 7.087923005157859002e-01 6.613167815885239165e-01 8.884742242412375646e-01 2.763905683238470079e-01 2.526791273204267441e-01
1.107789428815897648e-01 2.284550640688228995e+00 7.084834358193636827e-01 6.610286049155611465e-01 8.884585553529882329e-01 2.763856939754302244e-01 2.526746711404941337e-01
1.128252205088150217e-01 2.283518469440704912e+00 7.081633395086162075e-01 6.607299489314777396e-01 8.884423028397550048e-01 2.763806380703215382e-01 2.526700489795485893e-01
1.149092964036421832e-01 2.282448799083718782e+00 7.078316139971685406e-01 6.604204426805733164e-01 8.884254449856097136e-01 2.763753938530324472e-01 2.526652546616516837e-01
1.170318687650910155e-01 2.281340304809180708e+00 7.074878484363511522e-01 6.600997028331820893e-01 8.884079592683153948e-01 2.763699543172432049e-01 2.526602817815544189e-01
1.191936486891182617e-01 2.280191617814622873e+00 7.071316183339881878e-01 6.597673333299756138e-01 8.883898223295199070e-01 2.763643121965326799e-01 2.526551236962188973e-01
1.213953604068461478e-01 2.279001324053902877e+00 7.067624851669620512e-01 6.594229250204910464e-01 8.883710099438553165e-01 2.763584599547640464e-01 2.526497735160304625e-01
1.236377415271914665e-01 2.277767962968875626e+00 7.063799959878809265e-01 6.590660552961469243e-01 8.883514969869052980e-01 2.763523897761208659e-01 2.526442240956885410e-01
1.259215432839765059e-01 2.276490026203184414e+00 7.059836830262025131e-01 6.586962877180724263e-01 8.883312574020041374e-01 2.763460935547777941e-01 2.526384680247628634e-01
1.282475307876044524e-01 2.275165956299458170e+00 7.055730632842054373e-01 6.583131716401529054e-01 8.883102641658175980e-01 2.763395628841941454e-01 2.526324976179075144e-01
1.306164832813836996e-01 2.273794145381404341e+00 7.051476381282877348e-01 6.579162418276900404e-01 8.882884892526695664e-01 2.763327890460162140e-01 2.526263049047127174e-01
1.330291944025869533e-01 2.272372933822431662e+00 7.047068928760729101e-01 6.575050180721797588e-01 8.882659035975641881e-01 2.763257629985742536e-01 2.526198816191898011e-01
1.354864724483324789e-01 2.270900608902671536e+00 7.042502963799319726e-01 6.570790048027181918e-01 8.882424770578607465e-01 2.763184753649594594e-01 2.526132191888719181e-01
1.379891406463766845e-01 2.269375403456439511e+00 7.037773006075331850e-01 6.566376906946493897e-01 8.882181783735516589e-01 2.763109164206677404e-01 2.526063087235155269e-01
1.405380374309086466e-01 2.267795494512421683e+00 7.032873402201362811e-01 6.561805482761111641e-01 8.881929751260922989e-01 2.763030760807918540e-01 2.525991410033953111e-01
1.431340167234390337e-01 2.266159001929112016e+00 7.027798321494171940e-01 6.557070335331967037e-01 8.881668336957357912e-01 2.762949438867495777e-01 2.525917064671654444e-01
1.457779482188780451e-01 2.264463987028261904e+00 7.022541751736723903e-01 6.552165855145526407e-01 8.881397192173148269e-01 2.762865089925274908e-01 2.525839951992880916e-01
1.484707176768964298e-01 2.262708451229393347e+00 7.017097494943573821e-01 6.547086259362711047e-01 8.881115955344183188e-01 2.762777601504261549e-01 2.525759969169998342e-01
1.512132272186698101e-01 2.260890334688697934e+00 7.011459163139805995e-01 6.541825587880687465e-01 8.880824251519063850e-01 2.762686856962880411e-01 2.525677009568072506e-01
1.540063956291036484e-01 2.259007514945961859e+00 7.005620174164888248e-01 6.536377699417710296e-01 8.880521691867052647e-01 2.762592735341915517e-01 2.525590962604921108e-01
1.568511586646410272e-01 2.257057805583471133e+00 6.999573747513689881e-01 6.530736267632732961e-01 8.880207873168193267e-01 2.762495111205883758e-01 2.525501713606128629e-01
1.597484693667561573e-01 2.255038954901192660e+00 6.993312900227963702e-01 6.524894777292038484e-01 8.879882377285004402e-01 2.762393854478690791e-01 2.525409143654782085e-01
1.626992983812386162e-01 2.252948644612886575e+00 6.986830442852702827e-01 6.518846520496546226e-01 8.879544770615105387e-01 2.762288830273353923e-01 2.525313129435798887e-01
1.657046342833753405e-01 2.250784488568194242e+00 6.980118975473141862e-01 6.512584592984138609e-01 8.879194603524083185e-01 2.762179898715572124e-01 2.525213543074640299e-01
1.687654839091392300e-01 2.248544031506126473e+00 6.973170883849046930e-01 6.506101890522937303e-01 8.878831409757939053e-01 2.762066914760948899e-01 2.525110251970210662e-01
1.718828726924954975e-01 2.246224747845813496e+00 6.965978335664586574e-01 6.499391105412404279e-01 8.878454705834396554e-01 2.761949728005635984e-01 2.525003118621756970e-01
1.750578450089386173e-01 2.243824040520804530e+00 6.958533276913310139e-01 6.492444723110351035e-01 8.878063990412337070e-01 2.761828182490179140e-01 2.524892000449519003e-01
1.782914645253746155e-01 2.241339239863672894e+00 6.950827428439056987e-01 6.485255019005635724e-01 8.877658743638625616e-01 2.761702116496316251e-01 2.524776749608994564e-01
1.815848145564674943e-01 2.238767602548150215e+00 6.942852282655311846e-01 6.477814055357242751e-01 8.877238426471543153e-01 2.761571362336527891e-01 2.524657212798497863e-01
1.849389984275659482e-01 2.236106310596529756e+00 6.934599100467000454e-01 6.470113678422189096e-01 8.876802479979994942e-01 2.761435746136000624e-01 2.524533231059873373e-01
1.883551398443359393e-01 2.233352470460569172e+00 6.926058908420154037e-01 6.462145515796184903e-01 8.876350324617729992e-01 2.761295087606876475e-01 2.524404639572093156e-01
1.918343832692199491e-01 2.230503112184690551e+00 6.917222496106845142e-01 6.453900973992374723e-01 8.875881359471676779e-01 2.761149199814405542e-01 2.524271267437464550e-01
1.953778943048503081e-01 2.227555188660806262e+00 6.908080413854271740e-01 6.445371236285155625e-01 8.875394961483524803e-01 2.760997888934798583e-01 2.524132937460272785e-01
1.989868600845450808e-01 2.224505574984676493e+00 6.898622970728671699e-01 6.436547260847884644e-01 8.874890484643676025e-01 2.760840954004479819e-01 2.523989465917522157e-01
2.026624896700165990e-01 2.221351067924296263e+00 6.888840232886708215e-01 6.427419779214602613e-01 8.874367259156605847e-01 2.760678186660433520e-01 2.523840662321583661e-01
2.064060144564267563e-01 2.218088385511400418e+00 6.878722022308638717e-01 6.417979295098081849e-01 8.873824590576699922e-01 2.760509370871389034e-01 2.523686329174426035e-01
2.102186885849242626e-01 2.214714166767785208e+00 6.868257915949573800e-01 6.408216083597988444e-01 8.873261758913583153e-01 2.760334282659492322e-01 2.523526261713170404e-01
2.141017893628021085e-01 2.211224971578778398e+00 6.857437245347113297e-01 6.398120190834708509e-01 8.872678017705926123e-01 2.760152689812184201e-01 2.523360247646686538e-01
2.180566176914160992e-01 2.207617280726793751e+00 6.846249096725387506e-01 6.387681434046474926e-01 8.872072593062692025e-01 2.759964351583955589e-01 2.523188066882926517e-01
2.220844985020074824e-01 2.203887496098554166e+00 6.834682311637685359e-01 6.376889402188958833e-01 8.871444682670761583e-01 2.759769018387621120e-01 2.523009491246699376e-01
2.261867811995773303e-01 2.200031941080188069e+00 6.822725488191745402e-01 6.365733457078470714e-01 8.870793454767835762e-01 2.759566431474813619e-01 2.522824284187548116e-01
2.303648401149575031e-01 2.196046861155025454e+00 6.810366982903617306e-01 6.354202735121643464e-01 8.870118047079502688e-01 2.759356322605320821e-01 2.522632200477505915e-01
2.346200749652344875e-01 2.191928424719540303e+00 6.797594913228077740e-01 6.342286149676374940e-01 8.869417565719308616e-01 2.759138413704914639e-01 2.522432985898208635e-01
2.389539113226771538e-01 2.187672724133475022e+00 6.784397160815260897e-01 6.329972394090295218e-01 8.868691084050633888e-01 2.758912416511294374e-01 2.522226376917277024e-01
2.433678010923262525e-01 2.183275777020776687e+00 6.770761375545113481e-01 6.317249945465035488e-01 8.867937641509211488e-01 2.758678032207797504e-01 2.522012100353410169e-01
2.478632229984060464e-01 2.178733527838513151e+00 6.756674980392900487e-01 6.304107069195827862e-01 8.867156242384983678e-01 2.758434951044450578e-01 2.521789873029971485e-01
2.524416830797208688e-01 2.174041849731461529e+00 6.742125177180653406e-01 6.290531824337683986e-01 8.866345854562076578e-01 2.758182851945990555e-01 2.521559401416619828e-01
2.571047151942021936e-01 2.169196546690533633e+00 6.727098953270869153e-01 6.276512069850768150e-01 8.865505408215565986e-01 2.757921402106457975e-01 2.521320381258684851e-01
2.618538815327760561e-01 2.164193356033628390e+00 6.711583089260098056e-01 6.262035471778668594e-01 8.864633794463706584e-01 2.757650256569915692e-01 2.521072497193880269e-01
2.666907731427219930e-01 2.159027951227868058e+00 6.695564167731264948e-01 6.247089511414460894e-01 8.863729863974287859e-01 2.757369057796918987e-01 2.520815422355926483e-01
2.716170104606995261e-01 2.153695945072470863e+00 6.679028583124362317e-01 6.231661494510256638e-01 8.862792425523702278e-01 2.757077435216255257e-01 2.520548817964769484e-01
2.766342438556204097e-01 2.148192893261715586e+00 6.661962552785889446e-01 6.215738561586583444e-01 8.861820244507319089e-01 2.756775004761549130e-01 2.520272332902948609e-01
2.817441541815496331e-01 2.142514298347598434e+00 6.644352129257842243e-01 6.199307699398173277e-01 8.860812041399742656e-01 2.756461368392270073e-01 2.519985603277673514e-01
2.869484533408174776e-01 2.136655614121775848e+00 6.626183213866927435e-01 6.182355753613033578e-01 8.859766490163463182e-01 2.756136113598691706e-01 2.519688251968263959e-01
2.922488848575350850e-01 2.130612250436305644e+00 6.607441571674668168e-01 6.164869442761102825e-01 8.858682216604402138e-01 2.755798812890317695e-01 2.519379888158482794e-01
2.976472244617029417e-01 2.124379578482461284e+00 6.588112847847980014e-01 6.146835373508405809e-01 8.857557796672879125e-01 2.755449023267355635e-01 2.519060106853312497e-01
3.031452806841091752e-01 2.117952936546525056e+00 6.568182585509032556e-01 6.128240057311242772e-01 8.856391754708403674e-01 2.755086285674687163e-01 2.518728488379793351e-01
3.087448954622164510e-01 2.111327636260930785e+00 6.547636245121239984e-01 6.109069928503707558e-01 8.855182561626762094e-01 2.754710124437894647e-01 2.518384597871443642e-01
3.144479447572405828e-01 2.104498969368422845e+00 6.526459225466239022e-01 6.089311363869618354e-01 8.853928633047820629e-01 2.754320046680864831e-01 2.518027984735795588e-01
3.202563391826280248e-01 2.097462215016000719e+00 6.504636886263814866e-01 6.068950703747360009e-01 8.852628327362427330e-01 2.753915541724417659e-01 2.517658182104646203e-01
3.261720246441420223e-01 2.090212647594324125e+00 6.482154572483429522e-01 6.047974274712943910e-01 8.851279943736836131e-01 2.753496080465522855e-01 2.517274706266501294e-01
3.321969829917724715e-01 2.082745545136931220e+00 6.458997640391805906e-01 6.026368413882980946e-01 8.849881720052954481e-01 2.753061114736536918e-01 2.516877056080824016e-01
3.383332326836875348e-01 2.075056198292079657e+00 6.435151485376366942e-01 6.004119494874418095e-01 8.848431830782887975e-01 2.752610076644010917e-01 2.516464712373516210e-01
3.445828294624493360e-01 2.067139919878198562e+00 6.410601571578531388e-01 5.981213955452995279e-01 8.846928384796033384e-01 2.752142377886507285e-01 2.516037137313296146e-01
3.509478670437224390e-01 2.058992055031903856e+00 6.385333463364675222e-01 5.957638326896281811e-01 8.845369423097131367e-01 2.751657409050948244e-01 2.515593773768405317e-01
3.574304778176999875e-01 2.050607991955174292e+00 6.359332858655215581e-01 5.933379265090303889e-01 8.843752916493651250e-01 2.751154538886969592e-01 2.515134044643204669e-01
3.640328335634902546e-01 2.041983173265654372e+00 6.332585624124096313e-01 5.908423583371358312e-01 8.842076763190803712e-01 2.750633113558771381e-01 2.514657352194208384e-01
3.707571461766973608e-01 2.033113107951144638e+00 6.305077832271990257e-01 5.882758287116010010e-01 8.840338786312615937e-01 2.750092455873955899e-01 2.514163077325113349e-01
3.776056684104420191e-01 2.023993383926092626e+00 6.276795800366374856e-01 5.856370610072971772e-01 8.838536731347441666e-01 2.749531864488875543e-01 2.513650578860262552e-01
3.845806946300701079e-01 2.014619681184377953e+00 6.247726131230919577e-01 5.829248052420310522e-01 8.836668263516291866e-01 2.748950613089952144e-01 2.513119192796244850e-01
3.916845615818018156e-01 2.004987785538812073e+00 6.217855755854304611e-01 5.801378420520348911e-01 8.834730965062449481e-01 2.748347949550526970e-01 2.512568231531056018e-01
3.989196491755797047e-01 1.995093602933613042e+00 6.187171977775987042e-01 5.772749868332405221e-01 8.832722332460821724e-01 2.747723095062718501e-01 2.511996983070449163e-01
4.062883812823765428e-01 1.984933174311647175e+00 6.155662519192401927e-01 5.743350940430769214e-01 8.830639773545568838e-01 2.747075243243893850e-01 2.511404710211043723e-01
4.137932265462312964e-01 1.974502691013425348e+00 6.123315568712215384e-01 5.713170616561300541e-01 8.828480604554543865e-01 2.746403559217218682e-01 2.510790649699771171e-01
4.214366992112847932e-01 1.963798510679788389e+00 6.090119830673685897e-01 5.682198357655372511e-01 8.826242047089192244e-01 2.745707178665939274e-01 2.510154011369283289e-01
4.292213599640917754e-01 1.952817173624856295e+00 6.056064575920281357e-01 5.650424153204629540e-01 8.823921224988595657e-01 2.744985206860949267e-01 2.509493977248939967e-01
4.371498167914919519e-01 1.941555419640219604e+00 6.021139693913797331e-01 5.617838569883426558e-01 8.821515161116438852e-01 2.744236717661256986e-01 2.508809700651030150e-01
4.452247258543294284e-01 1.930010205185520578e+00 5.985335746045639116e-01 5.584432801289296311e-01 8.819020774059758150e-01 2.743460752487025811e-01 2.508100305231912852e-01
4.534487923773063978e-01 1.918178720914564428e+00 5.948644019988718057e-01 5.550198718654322239e-01 8.816434874738454663e-01 2.742656319264829001e-01 2.507364884027767360e-01
4.618247715552792898e-01 1.906058409479902904e+00 5.911056584912894873e-01 5.515128922362200203e-01 8.813754162924656299e-01 2.741822391344904686e-01 2.506602498464709505e-01
4.703554694762926425e-01 1.893646983552591756e+00 5.872566347367755846e-01 5.479216794087937714e-01 8.810975223671139167e-01 2.740957906390067977e-01 2.505812177343064162e-01
4.790437440616640563e-01 1.880942443987448698e+00 5.833167107616592517e-01 5.442456549358545281e-01 8.808094523648193341e-01 2.740061765236179170e-01 2.504992915795558606e-01
4.878925060234336475e-01 1.867943098057844198e+00 5.792853616186011134e-01 5.404843290314860216e-01 8.805108407388448910e-01 2.739132830723961520e-01 2.504143674219381221e-01
4.969047198394998532e-01 1.854647577677766446e+00 5.751621630376122507e-01 5.366373058436697541e-01 8.802013093439406966e-01 2.738169926502124207e-01 2.503263377181956795e-01
5.060834047467669405e-01 1.841054857522799848e+00 5.709467970457158259e-01 5.327042886975321689e-01 8.798804670423541197e-01 2.737171835801702757e-01 2.502350912300475017e-01
5.154316357526385062e-01 1.827164272955736468e+00 5.666390575260318307e-01 5.286850852820803581e-01 8.795479093006179916e-01 2.736137300181747944e-01 2.501405129095144453e-01
5.249525446651939209e-01 1.812975537656939640e+00 5.622388556852904173e-01 5.245796127514927853e-01 8.792032177771486046e-01 2.735065018246395363e-01 2.500424837816356272e-01
5.346493211423951619e-01 1.798488760854353163e+00 5.577462253971945394e-01 5.203879027105848820e-01 8.788459599007234502e-01 2.733953644333577682e-01 2.499408808245882074e-01
5.445252137606724219e-01 1.783704464043301741e+00 5.531613283875524978e-01 5.161101060526291917e-01 8.784756884399328447e-01 2.732801787175656028e-01 2.498355768472396710e-01
5.545835311032524251e-01 1.768623597082035870e+00 5.484844592258193430e-01 5.117464976165650992e-01 8.780919410637302303e-01 2.731608008532363518e-01 2.497264403641714647e-01
5.648276428685835571e-01 1.753247553545489223e+00 5.437160500865940715e-01 5.072974806295647010e-01 8.776942398932467970e-01 2.730370821796568315e-01 2.496133354682155137e-01
5.752609809992409451e-01 1.737578185216913429e+00 5.388566752437566887e-01 5.027635909001491044e-01 8.772820910450658261e-01 2.729088690573457932e-01 2.494961217005642329e-01
5.858870408316831924e-01 1.721617815595171130e+00 5.339070552593414565e-01 4.981455007264865564e-01 8.768549841662044431e-01 2.727760027233963047e-01 2.493746539185187627e-01
5.967093822672447923e-01 1.705369252294496984e+00 5.288680608289435536e-01 4.934440224842306932e-01 8.764123919610837810e-01 2.726383191443215726e-01 2.492487821609628007e-01
6.077316309647620152e-01 1.688835798213577544e+00 5.237407162454668086e-01 4.886601118582647452e-01 8.759537697108250587e-01 2.724956488665168930e-01 2.491183515116499603e-01
6.189574795552259534e-01 1.672021261351977151e+00 5.185262024433874295e-01 4.837948706830561552e-01 8.754785547852577121e-01 2.723478168644508646e-01 2.489832019604241165e-01
6.303906888788739504e-01 1.654929963154263550e+00 5.132258595864300776e-01 4.788495493570090744e-01 8.749861661480864417e-01 2.721946423867328546e-01 2.488431682624865360e-01
6.420350892451316405e-01 1.637566745265765178e+00 5.078411891626577468e-01 4.738255487972220514e-01 8.744760038557173321e-01 2.720359388002044909e-01 2.486980797958653344e-01
6.538945817158283713e-01 1.619936974588735756e+00 5.023738555524881466e-01 4.687244219024788716e-01 8.739474485503164747e-01 2.718715134322371441e-01 2.485477604172436905e-01
6.659731394121156667e-01 1.602046546533890670e+00 4.968256870370566514e-01 4.635478744940688678e-01 8.733998609477412467e-01 2.717011674114371278e-01 2.483920283163284504e-01
6.782748088455260449e-01 1.583901886369765144e+00 4.911986762166782317e-01 4.582977657062214938e-01 8.728325813210591200e-01 2.715246955069751111e-01 2.482306958689646237e-01
6.908037112736230556e-01 1.565509948581182531e+00 4.854949798118985971e-01 4.529761078004814756e-01 8.722449289804509176e-01 2.713418859667926508e-01 2.480635694892211474e-01
7.035640440806838480e-01 1.546878214158298626e+00 4.797169178227702613e-01 4.475850653813020497e-01 8.716362017503809234e-01 2.711525203549575158e-01 2.478904494807012693e-01
7.165600821838943313e-01 1.528014685749066626e+00 4.738669720255423989e-01 4.421269539934169490e-01 8.710056754450085093e-01 2.709563733884725600e-01 2.477111298873501122e-01
7.297961794655136725e-01 1.508927880620642537e+00 4.679477837898520232e-01 4.366042380852519500e-01 8.703526033429144215e-01 2.707532127738712102e-01 2.475253983440680594e-01
7.432767702314958536e-01 1.489626821389006484e+00 4.619621512038032396e-01 4.310195283265583210e-01 8.696762156623170092e-01 2.705427990439657204e-01 2.473330359274661383e-01
7.570063706970533435e-01 1.470121024490880224e+00 4.559130254988825737e-01 4.253755782727965951e-01 8.689757190380666962e-01 2.703248853951473185e-01 2.471338170071226692e-01
7.709895804996618196e-01 1.450420486387717256e+00 4.498035067715524526e-01 4.196752803732950454e-01 8.682502960018253502e-01 2.700992175256791139e-01 2.469275090977488540e-01
7.852310842400131996e-01 1.430535667508017195e+00 4.436368390034475251e-01 4.139216613250051857e-01 8.674991044669548845e-01 2.698655334754521684e-01 2.467138727126936271e-01
7.997356530514320161e-01 1.410477473951285310e+00 4.374164043874207985e-01 4.081178767785884620e-01 8.667212772197832038e-01 2.696235634677266457e-01 2.464926612192603894e-01
8.145081461982824900e-01 1.390257236994428824e+00 4.311457169720788185e-01 4.022672054086482429e-01 8.659159214190408349e-01 2.693730297534141505e-01 2.462636206963484398e-01
8.295535127038996537e-01 1.369886690459120482e+00 4.248284156429622538e-01 3.963730423650371204e-01 8.650821181054171305e-01 2.691136464585081045e-01 2.460264897949726581e-01
8.448767930085920863e-01 1.349377946016366847e+00 4.184682564640148650e-01 3.904388921272996527e-01 8.642189217233359200e-01 2.688451194353158602e-01 2.457809996022587429e-01
