# w/T rho/wT^3(C=1) err_low err_up rho/wT^3(C=5) err_low err_up
4.199151757908274607e-02 3.592383628297321607e+00 1.077863329521209668e+00 1.090835933198699870e+00 1.393388113800344552e+00 4.184867479346900954e-01 4.148985670958160732e-01
4.276717313888676875e-02 3.592148420297400335e+00 1.077791678390674246e+00 1.090764210336275575e+00 1.393384739661867489e+00 4.184856023297469640e-01 4.148975451651237822e-01
4.355715639109490611e-02 3.591904478957614000e+00 1.077717364176684178e+00 1.090689822640837026e+00 1.393381242181233937e+00 4.184844137060250713e-01 4.148964855141974439e-01
4.436173199283110352e-02 3.591651481293824943e+00 1.077640288284656300e+00 1.090612671482960927e+00 1.393377616873338720e+00 4.184831804468915895e-01 4.148953867521776306e-01
4.518116948989160664e-02 3.591389092473816547e+00 1.077560348498797005e+00 1.090532654611774177e+00 1.393373859091125766e+00 4.184819008749273150e-01 4.148942474369692324e-01
4.601574340704718546e-02 3.591116965389976379e+00 1.077477438851293545e+00 1.090449666024179365e+00 1.393369964019792961e+00 4.184805732496378328e-01 4.148930660733574083e-01
4.686573334001328806e-02 3.590834740217123677e+00 1.077391449486949426e+00 1.090363595829527465e+00 1.393365926670800281e+00 4.184791957650840777e-01 4.148918411110509297e-01
4.773142404911931425e-02 3.590542043955009088e+00 1.077302266523107566e+00 1.090274330109597845e+00 1.393361741875657200e+00 4.184777665474194164e-01 4.148905709426584654e-01
4.861310555470760297e-02 3.590238489954992396e+00 1.077209771904726665e+00 1.090181750773711045e+00 1.393357404279500056e+00 4.184762836523361340e-01 4.148892539015835990e-01
4.951107323429516233e-02 3.589923677430415960e+00 1.077113843254446479e+00 1.090085735408858891e+00 1.393352908334438478e+00 4.184747450624175524e-01 4.148878882598476814e-01
5.042562792152979062e-02 3.589597190950145844e+00 1.077014353717486994e+00 1.089986157124658739e+00 1.393348248292666680e+00 4.184731486843851211e-01 4.148864722258354121e-01
5.135707600697424213e-02 3.589258599914774361e+00 1.076911171801219869e+00 1.089882884392993301e+00 1.393343418199339379e+00 4.184714923462510283e-01 4.148850039419460511e-01
5.230572954075200093e-02 3.588907458014939600e+00 1.076804161209253596e+00 1.089775780882170864e+00 1.393338411885187922e+00 4.184697737943534612e-01 4.148834814821720229e-01
5.327190633708906581e-02 3.588543302671239665e+00 1.076693180669855199e+00 1.089664705285426471e+00 1.393333222958885953e+00 4.184679906902895041e-01 4.148819028495778216e-01
5.425593008078690577e-02 3.588165654455152342e+00 1.076578083758545912e+00 1.089549511143607319e+00 1.393327844799141957e+00 4.184661406077281320e-01 4.148802659736956500e-01
5.525813043566200899e-02 3.587774016490427265e+00 1.076458718714684348e+00 1.089430046661851392e+00 1.393322270546517583e+00 4.184642210291037445e-01 4.148785687078138107e-01
5.627884315498863504e-02 3.587367873834347964e+00 1.076334928251870160e+00 1.089306154520105263e+00 1.393316493094956421e+00 4.184622293421861317e-01 4.148768088261798326e-01
5.731841019398154630e-02 3.586946692838303363e+00 1.076206549361985676e+00 1.089177671677265202e+00 1.393310505083021233e+00 4.184601628365223203e-01 4.148749840210861350e-01
5.837717982435645936e-02 3.586509920487036318e+00 1.076073413112670796e+00 1.089044429168803951e+00 1.393304298884821879e+00 4.184580186997464146e-01 4.148730918998602135e-01
5.945550675100692850e-02 3.586056983715996793e+00 1.075935344438077479e+00 1.088906251897642008e+00 1.393297866600622825e+00 4.184557940137434429e-01 4.148711299817382514e-01
6.055375223083585279e-02 3.585587288706157949e+00 1.075792161922673795e+00 1.088762958418119986e+00 1.393291200047133582e+00 4.184534857506810868e-01 4.148690956946250452e-01
6.167228419378258109e-02 3.585100220155689854e+00 1.075643677577940327e+00 1.088614360712849560e+00 1.393284290747448750e+00 4.184510907688810954e-01 4.148669863717355799e-01
6.281147736608531928e-02 3.584595140527839341e+00 1.075489696611727997e+00 1.088460263962263141e+00 1.393277129920646562e+00 4.184486058085438165e-01 4.148647992481142577e-01
6.397171339582047311e-02 3.584071389274402719e+00 1.075330017190111231e+00 1.088300466306658443e+00 1.393269708471020607e+00 4.184460274873077479e-01 4.148625314570231204e-01
6.515338098076088602e-02 3.583528282034116330e+00 1.075164430191506870e+00 1.088134758600531882e+00 1.393262016976940076e+00 4.184433522956454432e-01 4.148601800262006201e-01
6.635687599859588226e-02 3.582965109805344550e+00 1.074992718952878068e+00 1.087962924159019185e+00 1.393254045679321207e+00 4.184405765920828912e-01 4.148577418739824996e-01
6.758260163955666366e-02 3.582381138092388895e+00 1.074814659007802042e+00 1.087784738496221593e+00 1.393245784469700821e+00 4.184376965982464780e-01 4.148552138052790106e-01
6.883096854149153843e-02 3.581775606024780068e+00 1.074630017816213812e+00 1.087599969055219162e+00 1.393237222877895309e+00 4.184347083937149936e-01 4.148525925074053600e-01
7.010239492743618184e-02 3.581147725448890817e+00 1.074438554485602548e+00 1.087408374929575317e+00 1.393228350059235066e+00 4.184316079106887853e-01 4.148498745457593895e-01
7.139730674572514202e-02 3.580496679991205689e+00 1.074240019483473141e+00 1.087209706576122592e+00 1.393219154781352831e+00 4.184283909284500780e-01 4.148470563593420479e-01
7.271613781269135879e-02 3.579821624092610843e+00 1.074034154340848257e+00 1.087003705518824415e+00 1.393209625410519958e+00 4.184250530676214552e-01 4.148441342561082212e-01
7.405932995800180996e-02 3.579121682013041372e+00 1.073820691346624390e+00 1.086790104043513949e+00 1.393199749897512163e+00 4.184215897842086251e-01 4.148411044081561361e-01
7.542733317267724669e-02 3.578395946805858152e+00 1.073599353232568721e+00 1.086568624883316403e+00 1.393189515762984332e+00 4.184179963634175881e-01 4.148379628467293578e-01
7.682060575984664408e-02 3.577643479261302772e+00 1.073369852848759631e+00 1.086338980894542949e+00 1.393178910082346178e+00 4.184142679132428766e-01 4.148347054570458159e-01
7.823961448828611887e-02 3.576863306818435895e+00 1.073131892829274570e+00 1.086100874722865761e+00 1.393167919470114313e+00 4.184103993578136560e-01 4.148313279729332059e-01
7.968483474879399509e-02 3.576054422444922221e+00 1.072885165247930317e+00 1.085853998459607173e+00 1.393156530063732523e+00 4.184063854304939101e-01 4.148278259712627758e-01
8.115675071345433700e-02 3.575215783484095855e+00 1.072629351263882924e+00 1.085598033287918707e+00 1.393144727506832936e+00 4.184022206667207255e-01 4.148241948661903766e-01
8.265585549784244812e-02 3.574346310468738075e+00 1.072364120756921668e+00 1.085332649118698534e+00 1.393132496931926534e+00 4.183978993965784543e-01 4.148204299031741371e-01
8.418265132622651525e-02 3.573444885901002621e+00 1.072089131952258523e+00 1.085057504216064395e+00 1.393119822942503028e+00 4.183934157370927664e-01 4.148165261527836378e-01
8.573764969982083928e-02 3.572510352997997352e+00 1.071804031034657267e+00 1.084772244812234554e+00 1.393106689594515224e+00 4.183887635842356012e-01 4.148124785042779372e-01
8.732137156814701040e-02 3.571541514402527540e+00 1.071508451751749025e+00 1.084476504711632039e+00 1.393093080377241222e+00 4.183839366046374630e-01 4.148082816589426791e-01
8.893434750356035701e-02 3.570537130858563835e+00 1.071202015006376129e+00 1.084169904884102031e+00 1.393078978193485806e+00 4.183789282269815279e-01 4.148039301231982723e-01
9.057711787900013523e-02 3.569495919851020105e+00 1.070884328437831101e+00 1.083852053047089647e+00 1.393064365339115040e+00 4.183737316330826683e-01 4.147994182014407283e-01
9.225023304902361942e-02 3.568416554209509428e+00 1.070554985991880592e+00 1.083522543236677294e+00 1.393049223481896526e+00 4.183683397486319677e-01 4.147947399886298125e-01
9.395425353418311587e-02 3.567297660675752713e+00 1.070213567479449956e+00 1.083180955367373688e+00 1.393033533639621124e+00 4.183627452335950681e-01 4.147898893626007499e-01
9.568975020880980675e-02 3.566137818434421458e+00 1.069859638123894285e+00 1.082826854780569281e+00 1.393017276157486384e+00 4.183569404722518037e-01 4.147848599761025934e-01
9.745730449226570891e-02 3.564935557607229910e+00 1.069492748096783075e+00 1.082459791781609226e+00 1.393000430684717017e+00 4.183509175628672416e-01 4.147796452485352781e-01
9.925750854372859810e-02 3.563689357710184247e+00 1.069112432042149230e+00 1.082079301165429719e+00 1.392982976150396901e+00 4.183446683069742544e-01 4.147742383573944647e-01
1.010909654605748192e-01 3.562397646073964808e+00 1.068718208589176211e+00 1.081684901730755932e+00 1.392964890738491057e+00 4.183381841982606320e-01 4.147686322293988592e-01
1.029582894804266513e-01 3.561058796227534629e+00 1.068309579853345959e+00 1.081276095782855329e+00 1.392946151862024973e+00 4.183314564110377498e-01 4.147628195312944577e-01
1.048601061869318257e-01 3.559671126245123940e+00 1.067886030926040064e+00 1.080852368624910742e+00 1.392926736136403942e+00 4.183244757882843556e-01 4.147567926603235033e-01
1.067970527193441155e-01 3.558232897056893052e+00 1.067447029352710075e+00 1.080413188038069627e+00 1.392906619351839126e+00 4.183172328292436015e-01 4.147505437343481649e-01
1.087697779859752717e-01 3.556742310723666201e+00 1.066992024599667133e+00 1.079958003750287610e+00 1.392885776444850121e+00 4.183097176765563363e-01 4.147440645816122817e-01
1.107789428815897648e-01 3.555197508676283480e+00 1.066520447509668124e+00 1.079486246894116430e+00 1.392864181468827844e+00 4.183019201029236633e-01 4.147373467301249672e-01
1.128252205088150217e-01 3.553596569920227655e+00 1.066031709746454670e+00 1.078997329453616150e+00 1.392841807563610423e+00 4.182938294972645688e-01 4.147303813966716213e-01
1.149092964036421832e-01 3.551937509206374965e+00 1.065525203228470108e+00 1.078490643700658058e+00 1.392818626924056780e+00 4.182854348503658448e-01 4.147231594754086093e-01
1.170318687650910155e-01 3.550218275168861126e+00 1.065000299552052887e+00 1.077965561620866097e+00 1.392794610767580599e+00 4.182767247399983290e-01 4.147156715260547077e-01
1.191936486891182617e-01 3.548436748431238463e+00 1.064456349404398594e+00 1.077421434329588479e+00 1.392769729300614490e+00 4.182676873154806962e-01 4.147079077616466769e-01
1.213953604068461478e-01 3.546590739682316862e+00 1.063892681966709830e+00 1.076857591478251219e+00 1.392743951683966586e+00 4.182583102816683773e-01 4.146998580358558506e-01
1.236377415271914665e-01 3.544677987723264589e+00 1.063308604307966920e+00 1.076273340651599408e+00 1.392717245997048714e+00 4.182485808823557250e-01 4.146915118298368785e-01
1.259215432839765059e-01 3.542696157487794650e+00 1.062703400769833273e+00 1.075667966756354232e+00 1.392689579200928618e+00 4.182384858830581198e-01 4.146828582386035134e-01
1.282475307876044524e-01 3.540642838037512341e+00 1.062076332343298901e+00 1.075040731401875505e+00 1.392660917100177809e+00 4.182280115531585851e-01 4.146738859569132352e-01
1.306164832813836996e-01 3.538515540534738157e+00 1.061426636037719362e+00 1.074390872273532693e+00 1.392631224303480852e+00 4.182171436473963722e-01 4.146645832646311813e-01
1.330291944025869533e-01 3.536311696195442611e+00 1.060753524243003287e+00 1.073717602499574486e+00 1.392600464182964792e+00 4.182058673866690945e-01 4.146549380115749361e-01
1.354864724483324789e-01 3.534028654225205734e+00 1.060056184085802489e+00 1.073020110012339323e+00 1.392568598832214288e+00 4.181941674381267626e-01 4.146449376018013222e-01
1.379891406463766845e-01 3.531663679741454231e+00 1.059333776780632341e+00 1.072297556904778126e+00 1.392535589022936504e+00 4.181820278945340696e-01 4.146345689773296428e-01
1.405380374309086466e-01 3.529213951685576944e+00 1.058585436976966943e+00 1.071549078783379016e+00 1.392501394160231776e+00 4.181694322528688446e-01 4.146238186012782823e-01
1.431340167234390337e-01 3.526676560728891019e+00 1.057810272103476112e+00 1.070773784118649985e+00 1.392465972236432759e+00 4.181563633921342449e-01 4.146126724403860209e-01
1.457779482188780451e-01 3.524048507176823719e+00 1.057007361710652571e+00 1.069970753594486013e+00 1.392429279783471863e+00 4.181428035503520491e-01 4.146011159469125129e-01
1.484707176768964298e-01 3.521326698876120709e+00 1.056175756813260591e+00 1.069139039457821738e+00 1.392391271823739007e+00 4.181287343007160651e-01 4.145891340398755176e-01
1.512132272186698101e-01 3.518507949130292189e+00 1.055314479234089831e+00 1.068277664870183941e+00 1.392351901819378845e+00 4.181141365268622456e-01 4.145767110856208859e-01
1.540063956291036484e-01 3.515588974629044294e+00 1.054422520950730302e+00 1.067385623262790517e+00 1.392311121619992820e+00 4.180989903972360811e-01 4.145638308776902203e-01
1.568511586646410272e-01 3.512566393397908548e+00 1.053498843447165711e+00 1.066461877697106431e+00 1.392268881408703418e+00 4.180832753385216316e-01 4.145504766159637811e-01
1.597484693667561573e-01 3.509436722774818218e+00 1.052542377072168023e+00 1.065505360232857246e+00 1.392225129646526449e+00 4.180669700080928974e-01 4.145366308850590986e-01
1.626992983812386162e-01 3.506196377420963906e+00 1.051552020406639087e+00 1.064514971305690949e+00 1.392179813015018031e+00 4.180500522654609918e-01 4.145222756319510982e-01
1.657046342833753405e-01 3.502841667373834511e+00 1.050526639642232141e+00 1.063489579116867034e+00 1.392132876357146110e+00 4.180324991426778158e-01 4.145073921427921970e-01
1.687654839091392300e-01 3.499368796150974514e+00 1.049465067973736510e+00 1.062428019037521043e+00 1.392084262616338552e+00 4.180142868136592638e-01 4.144919610189039538e-01
1.718828726924954975e-01 3.495773858913676868e+00 1.048366105007964677e+00 1.061329093030268567e+00 1.392033912773667392e+00 4.179953905623897681e-01 4.144759621519089610e-01
1.750578450089386173e-01 3.492052840700443639e+00 1.047228516192005632e+00 1.060191569091106345e+00 1.391981765783115499e+00 4.179757847499713241e-01 4.144593746979785553e-01
1.782914645253746155e-01 3.488201614740868095e+00 1.046051032264002867e+00 1.059014180714790143e+00 1.391927758504882373e+00 4.179554427804698102e-01 4.144421770511628189e-01
1.815848145564674943e-01 3.484215940861233207e+00 1.044832348729765048e+00 1.057795626387096455e+00 1.391871825636684878e+00 4.179343370655296264e-01 4.144243468157704502e-01
1.849389984275659482e-01 3.480091463993987055e+00 1.043571125368805141e+00 1.056534569107609123e+00 1.391813899642996732e+00 4.179124389876960333e-01 4.144058607777669767e-01
1.883551398443359393e-01 3.475823712804015475e+00 1.042265985773613401e+00 1.055229635946904221e+00 1.391753910682187012e+00 4.178897188624184356e-01 4.143866948751611101e-01
1.918343832692199491e-01 3.471408098445494694e+00 1.040915516926224083e+00 1.053879417642285432e+00 1.391691786531504382e+00 4.178661458986718813e-01 4.143668241673446051e-01
1.953778943048503081e-01 3.466839913463960698e+00 1.039518268816401303e+00 1.052482468236457080e+00 1.391627452509863305e+00 4.178416881581643594e-01 4.143462228033423234e-01
1.989868600845450808e-01 3.462114330859136668e+00 1.038072754106025730e+00 1.051037304763803082e+00 1.391560831398382270e+00 4.178163125130702760e-01 4.143248639889511864e-01
2.026624896700165990e-01 3.457226403324961339e+00 1.036577447844534650e+00 1.049542406989222521e+00 1.391491843358626301e+00 4.177899846022442576e-01 4.143027199527158366e-01
2.064060144564267563e-01 3.452171062684222136e+00 1.035030787240560191e+00 1.047996217204739011e+00 1.391420405848510011e+00 4.177626687858638777e-01 4.142797619107105866e-01
2.102186885849242626e-01 3.446943119536129529e+00 1.033431171495180934e+00 1.046397140089390554e+00 1.391346433535813887e+00 4.177343280984476825e-01 4.142559600300883549e-01
2.141017893628021085e-01 3.441537263136146940e+00 1.031776961702478346e+00 1.044743542638235212e+00 1.391269838209263865e+00 4.177049242001866780e-01 4.142312833913563974e-01
2.180566176914160992e-01 3.435948061528387054e+00 1.030066480823429664e+00 1.043033754166529992e+00 1.391190528687139549e+00 4.176744173265469762e-01 4.142056999493297642e-01
2.220844985020074824e-01 3.430169961951841540e+00 1.028298013739377126e+00 1.041266066395525325e+00 1.391108410723359112e+00 4.176427662360692183e-01 4.141791764927307273e-01
2.261867811995773303e-01 3.424197291542727228e+00 1.026469807391704681e+00 1.039438733626525391e+00 1.391023386911004911e+00 4.176099281563174781e-01 4.141516786023846652e-01
2.303648401149575031e-01 3.418024258356188838e+00 1.024580071014558946e+00 1.037549973010238880e+00 1.390935356583246296e+00 4.175758587279063683e-01 4.141231706079666619e-01
2.346200749652344875e-01 3.411644952731560654e+00 1.022626976467771787e+00 1.035597964918672620e+00 1.390844215711627641e+00 4.175405119465521731e-01 4.140936155432555221e-01
2.389539113226771538e-01 3.405053349026359477e+00 1.020608658677438552e+00 1.033580853427135793e+00 1.390749856801679840e+00 4.175038401030741753e-01 4.140629750998447989e-01
2.433678010923262525e-01 3.398243307745046238e+00 1.018523216191825842e+00 1.031496746914185358e+00 1.390652168785822429e+00 4.174657937212818970e-01 4.140312095792706426e-01
2.478632229984060464e-01 3.391208578089503600e+00 1.016368711860582863e+00 1.029343718787612882e+00 1.390551036913538763e+00 4.174263214936887456e-01 4.139982778434931898e-01
2.524416830797208688e-01 3.383942800958960717e+00 1.014143173645447149e+00 1.027119808344778562e+00 1.390446342638776978e+00 4.173853702149604716e-01 4.139641372636961858e-01
2.571047151942021936e-01 3.376439512427868550e+00 1.011844595570852601e+00 1.024823021775906007e+00 1.390337963504576502e+00 4.173428847130525865e-01 4.139287436673411147e-01
2.618538815327760561e-01 3.368692147730882880e+00 1.009470938823068487e+00 1.022451333319017941e+00 1.390225773024885925e+00 4.172988077779401506e-01 4.138920512834320942e-01
2.666907731427219930e-01 3.360694045784697881e+00 1.007020133006625517e+00 1.020002686575532724e+00 1.390109640563564675e+00 4.172530800878753166e-01 4.138540126859326929e-01
2.716170104606995261e-01 3.352438454276960744e+00 1.004490077566962292e+00 1.017474995995505171e+00 1.389989431210564952e+00 4.172056401330960229e-01 4.138145787352813798e-01
2.766342438556204097e-01 3.343918535352798926e+00 1.001878643388292467e+00 1.014866148541739399e+00 1.389865005655283481e+00 4.171564241368971304e-01 4.137736985179480964e-01
2.817441541815496331e-01 3.335127371929755391e+00 9.991836745757658456e-01 1.012174005541964128e+00 1.389736220057093519e+00 4.171053659739936137e-01 4.137313192839817688e-01
2.869484533408174776e-01 3.326057974671914330e+00 9.964029904309836816e-01 1.009396404738323483e+00 1.389602925913068665e+00 4.170523970860836593e-01 4.136873863824852560e-01
2.922488848575350850e-01 3.316703289653889719e+00 9.935343876299036481e-01 1.006531162543347513e+00 1.389464969922914239e+00 4.169974463945330667e-01 4.136418431949568930e-01
2.976472244617029417e-01 3.307056206745010662e+00 9.905756426120340130e-01 1.003576076511491166e+00 1.389322193851140863e+00 4.169404402100905793e-01 4.135946310664495584e-01
3.031452806841091752e-01 3.297109568743445074e+00 9.875245141896638046e-01 1.000528928035128828e+00 1.389174434386515777e+00 4.168813021395478824e-01 4.135456892344764324e-01
3.087448954622164510e-01 3.286856181289225631e+00 9.843787463855959707e-01 9.973874852736575036e-01 1.389021522998839631e+00 4.168026739336669895e-01 4.134949547556137084e-01
3.144479447572405828e-01 3.276288823584037502e+00 9.811360715075472250e-01 9.941495063239935703e-01 1.388863285793110469e+00 4.166459676344073104e-01 4.134423624297267619e-01
3.202563391826280248e-01 3.265400259944256423e+00 9.777942134669328489e-01 9.908127426403816607e-01 1.388699543361152866e+00 4.164834249885113193e-01 4.133878447217700369e-01
3.261720246441420223e-01 3.254183252212049737e+00 9.743508913492524570e-01 9.873749427108444721e-01 1.388530110630792347e+00 4.163148308558585198e-01 4.133313316810942606e-01
3.321969829917724715e-01 3.242630573047304399e+00 9.708038232426643432e-01 9.838338559970174479e-01 1.388354796712680805e+00 4.161399622783455987e-01 4.132727508581963694e-01
3.383332326836875348e-01 3.230735020120758527e+00 9.671507303306094983e-01 9.801872371434017239e-01 1.388173404744898365e+00 4.159585882015911507e-01 4.132120272188535282e-01
3.445828294624493360e-01 3.218489431225945996e+00 9.633893412535052825e-01 9.764328504611348158e-01 1.387985731735456030e+00 4.157704691870357516e-01 4.131490830555828442e-01
3.509478670437224390e-01 3.205886700324349636e+00 9.595173967435655094e-01 9.725684746904881273e-01 1.387791568402868547e+00 4.155753571141334035e-01 4.130838378963550550e-01
3.574304778176999875e-01 3.192919794534575306e+00 9.555326545356801482e-01 9.685919080451435015e-01 1.387590699014969342e+00 4.153729948723006160e-01 4.130162084105126752e-01
3.640328335634902546e-01 3.179581772072265888e+00 9.514328945560861506e-01 9.645009735400607020e-01 1.387382901226170917e+00 4.151631160422996070e-01 4.129461083118239895e-01
3.707571461766973608e-01 3.165865801142986324e+00 9.472159243891891123e-01 9.602935246033985628e-01 1.387167945913395650e+00 4.149454445667033475e-01 4.128734482586200460e-01
3.776056684104420191e-01 3.151765179785289916e+00 9.428795850213562701e-01 9.559674509713600443e-01 1.386945597010933451e+00 4.147196944090973947e-01 4.127981357509520333e-01
3.845806946300701079e-01 3.137273356655706724e+00 9.384217568588666403e-01 9.515206848632380421e-01 1.386715611344508492e+00 4.144855692016491400e-01 4.127200750247128624e-01
3.916845615818018156e-01 3.122383952741443203e+00 9.338403660153971053e-01 9.469512074320389772e-01 1.386477738464872100e+00 4.142427618806765466e-01 4.126391669426721087e-01
3.989196491755797047e-01 3.107090783980102078e+00 9.291333908624572757e-01 9.422570554841320778e-01 1.386231720481265750e+00 4.139909543098228006e-01 4.125553088823663561e-01
4.062883812823765428e-01 3.091387884758831195e+00 9.242988688340982861e-01 9.374363284592504009e-01 1.385977291895153840e+00 4.137298168904540718e-01 4.124683946208027585e-01
4.137932265462312964e-01 3.075269532257875138e+00 9.193349034749833670e-01 9.324871956598790312e-01 1.385714179434640592e+00 4.134590081588602750e-01 4.123783142159185289e-01
4.214366992112847932e-01 3.058730271595671901e+00 9.142396717185174992e-01 9.274079037166984563e-01 1.385442101890054900e+00 4.131781743698520470e-01 4.122849538847577211e-01
4.292213599640917754e-01 3.041764941724340865e+00 9.090114313792461154e-01 9.221967842742033739e-01 1.385160769951210957e+00 4.128869490663141795e-01 4.121881958783364386e-01
4.371498167914919519e-01 3.024371680502747850e+00 9.036515073280968480e-01 9.168492833909569484e-01 1.384869886046928844e+00 4.125849526342850737e-01 4.120879183531345191e-01
4.452247258543294284e-01 3.006550022748764039e+00 8.981623701997767384e-01 9.113598987627424819e-01 1.384569144187423717e+00 4.122717918430954809e-01 4.119839952392105875e-01
4.534487923773063978e-01 2.988289229978073003e+00 8.925359463938495885e-01 9.057338859589871838e-01 1.384258229810259699e+00 4.119470593701087813e-01 4.118762961049029503e-01
4.618247715552792898e-01 2.969585602780512090e+00 8.867709103813532501e-01 8.999699826066525077e-01 1.383936819630613879e+00 4.116103333095838535e-01 4.117646860180936841e-01
4.703554694762926425e-01 2.950435874450802576e+00 8.808660580013984998e-01 8.940670517773603443e-01 1.383604581496663544e+00 4.112611766651625977e-01 4.116490254040316987e-01
4.790437440616640563e-01 2.930837239827432050e+00 8.748203147759889831e-01 8.880240904836784743e-01 1.383261174250991710e+00 4.108991368254825138e-01 4.115291698997098901e-01
4.878925060234336475e-01 2.910787384266772193e+00 8.686327442514016894e-01 8.818402382044872034e-01 1.382906247598975069e+00 4.105237450223909734e-01 4.114049702047954948e-01
4.969047198394998532e-01 2.890284512625782121e+00 8.623025563274988592e-01 8.755147854003810792e-01 1.382539441985221274e+00 4.101345157712364964e-01 4.112762719291280789e-01
5.060834047467669405e-01 2.869327378117216831e+00 8.558291155334938338e-01 8.690471819771707906e-01 1.382160388479188207e+00 4.097309462926782553e-01 4.111429154368142491e-01
5.154316357526385062e-01 2.847915310892130680e+00 8.492119492059106989e-01 8.624370456527139517e-01 1.381768708671244683e+00 4.093125159154659132e-01 4.110047356869483970e-01
5.249525446651939209e-01 2.826048246195822955e+00 8.424507555218450072e-01 8.556841701796997768e-01 1.381364014580519051e+00 4.088786854596081488e-01 4.108615620710045491e-01
5.346493211423951619e-01 2.803726751935350592e+00 8.355454113382163595e-01 8.487885333744813465e-01 1.380945908576001635e+00 4.084288965993390086e-01 4.107132182469670489e-01
5.445252137606724219e-01 2.780952055489394503e+00 8.285385568444552096e-01 8.417503048998211668e-01 1.380513983312490423e+00 4.079625712052780129e-01 4.105595219702697918e-01
5.545835311032524251e-01 2.757726069584884421e+00 8.214896069271913071e-01 8.345698537474293133e-01 1.380067821683104379e+00 4.074791106651679540e-01 4.104002849216339399e-01
5.648276428685835571e-01 2.734051417059431888e+00 8.143020701831977792e-01 8.272477553644859150e-01 1.379635725156337145e+00 4.070066235486685668e-01 4.102065841657931422e-01
5.752609809992409451e-01 2.709931454324380873e+00 8.069767602301165521e-01 8.197847983670292216e-01 1.379266739465385694e+00 4.065974876673210670e-01 4.099287362755170694e-01
5.858870408316831924e-01 2.685370293340465953e+00 7.995147083765243856e-01 8.121819907821774542e-01 1.378937415226581642e+00 4.064840607634373493e-01 4.095895365464172766e-01
5.967093822672447923e-01 2.660372821916678454e+00 7.919171693302275994e-01 8.044405657606827909e-01 1.378598336720234130e+00 4.063665635642348395e-01 4.092377300717469080e-01
6.077316309647620152e-01 2.634944722143136353e+00 7.841856263322128928e-01 7.965619867012976307e-01 1.378249276349013286e+00 4.062448555269294603e-01 4.088728571647790577e-01
6.189574795552259534e-01 2.609092486770712149e+00 7.763217956594485880e-01 7.885479517290199247e-01 1.377890005972170817e+00 4.061187917632100852e-01 4.084944419334204380e-01
6.303906888788739504e-01 2.582823433353943710e+00 7.683276304408179769e-01 7.804003974703221935e-01 1.377520297381277237e+00 4.059882229484965688e-01 4.081019917445587453e-01
6.420350892451316405e-01 2.556145715979483146e+00 7.602053237321366730e-01 7.721215020701635012e-01 1.377139922826042806e+00 4.058529952332132762e-01 4.076949966730183395e-01
6.538945817158283713e-01 2.529068334410019325e+00 7.519573107984196536e-01 7.637136873978596086e-01 1.376748655594245641e+00 4.057129501565583940e-01 4.072729289348158144e-01
6.659731394121156667e-01 2.501601140483440844e+00 7.435862705544926676e-01 7.551796203917597872e-01 1.376346270650054215e+00 4.055679245632586305e-01 4.068352423044230282e-01
6.782748088455260449e-01 2.473754841618802658e+00 7.350951261184539565e-01 7.465222134962536948e-01 1.375932545335350365e+00 4.054177505238567569e-01 4.063813715157622575e-01
6.908037112736230556e-01 2.445544115973686594e+00 7.264901591156933680e-01 7.377415094696897491e-01 1.375507260138978616e+00 4.052622552591232941e-01 4.059107316466386006e-01
7.035640440806838480e-01 2.417043250619792971e+00 7.178366491821006612e-01 7.287790390403805496e-01 1.375070199539204285e+00 4.051012610692323879e-01 4.054227174863411776e-01
7.165600821838943313e-01 2.388202531938880213e+00 7.090752679377347878e-01 7.197014220758517489e-01 1.374621152925024514e+00 4.049345852683990943e-01 4.049167028861444528e-01
7.297961794655136725e-01 2.359036115538819089e+00 7.002099547857918438e-01 7.105124848588211250e-01 1.374159915602384707e+00 4.047620401257325806e-01 4.043781644473325443e-01
7.432767702314958536e-01 2.329558984138742517e+00 6.912448830256838761e-01 7.012162849422387545e-01 1.373686289891755674e+00 4.045834328131090452e-01 4.036901097338005950e-01
7.570063706970533435e-01 2.299786931590590555e+00 6.821844544709039226e-01 6.918171053677197868e-01 1.373200086323995039e+00 4.043985653609523112e-01 4.029762105355949586e-01
7.709895804996618196e-01 2.269736543472064216e+00 6.730332930126734503e-01 6.823194477960696780e-01 1.372701124941876127e+00 4.042072346228594570e-01 4.022355163252431254e-01
7.852310842400131996e-01 2.239425174266127083e+00 6.637962371321914912e-01 6.727280245521840563e-01 1.372189236715179117e+00 4.040092322500886679e-01 4.014670427879509784e-01
7.997356530514320161e-01 2.208870921169042933e+00 6.544783313722062346e-01 6.630477495946407451e-01 1.371664265077779055e+00 4.038043446770026579e-01 4.006697706863042718e-01
8.145081461982824900e-01 2.178092594596477305e+00 6.450848167867573313e-01 6.532837284285544222e-01 1.371126067595734410e+00 4.035923531186423885e-01 3.998426446901697240e-01
8.295535127038996537e-01 2.147109685485131703e+00 6.357262856784084981e-01 6.434412469886008346e-01 1.370574517775978496e+00 4.033730335816787527e-01 3.989845721708564774e-01
8.448767930085920863e-01 2.115942329515326570e+00 6.265001154554645790e-01 6.335257595274779163e-01 1.370009507025872209e+00 4.031461568901000270e-01 3.980944219585578203e-01
8.604831206582731484e-01 2.084611268407664308e+00 6.172240994315869589e-01 6.235428755533281020e-01 1.369243293604186507e+00 4.027238355567031025e-01 3.973586762324226029e-01
